320;474;292;154;79;321;214;417;181;49;285;76;369;447;244;242;224;229;15;471;45;28;374;485;73;21124
110;42;471;229;320;369;224;49;285;54;183;352;236;244;435;45;76;374;154;255;20;15;8;28;447;21244
183;54;45;110;369;285;224;20;471;176;396;244;154;447;15;229;84;485;49;42;236;320;28;435;76;21230
154;28;76;244;229;490;49;42;73;471;100;84;273;71;369;15;447;320;110;224;214;45;285;149;54;21371
109;374;54;76;45;154;229;74;155;320;466;79;474;471;49;383;15;28;224;194;447;369;396;423;435;21064
471;255;20;45;485;15;42;84;76;320;224;229;110;49;417;285;54;28;447;244;154;369;98;172;474;21150
113;345;248;16;406;290;66;244;153;154;396;495;451;10;54;8;447;161;410;416;155;405;37;70;379;21287
320;447;229;274;374;162;485;435;369;191;471;76;423;270;49;339;45;252;483;110;154;15;242;28;236;21207
435;28;285;393;70;45;423;485;8;369;320;252;49;154;492;229;471;162;15;54;63;274;379;249;236;21048
320;154;435;369;8;374;274;492;483;28;471;76;447;15;423;370;236;79;393;229;45;270;252;285;70;21203
84;320;474;417;154;328;8;54;45;79;15;447;374;435;471;224;49;229;181;236;285;42;451;369;28;21160
374;426;274;28;471;154;82;229;76;270;74;349;45;474;435;447;49;15;84;236;79;320;194;249;183;21156
27;113;130;383;408;329;336;147;427;101;307;404;118;255;333;18;391;371;54;44;463;469;214;49;415;21094
54;471;178;461;369;155;28;393;154;423;45;8;79;447;320;76;492;485;370;229;327;15;236;70;435;21380
451;236;70;369;28;471;143;483;231;374;271;15;45;292;285;79;491;370;154;76;447;252;49;242;8;21109
8;244;155;396;320;154;15;42;229;76;285;49;20;492;393;352;224;212;447;369;28;45;54;485;490;21067
393;8;369;352;229;76;248;447;20;490;374;485;45;154;42;15;54;285;255;27;214;49;224;451;244;21201
341;11;193;243;45;391;440;48;425;118;141;377;274;27;6;249;464;337;359;327;127;101;416;404;284;21115
328;20;267;15;45;352;435;447;229;224;427;292;110;471;154;49;369;183;396;485;417;374;320;76;474;21307
212;15;369;100;214;45;321;485;49;229;76;471;417;154;42;244;320;224;149;28;54;466;110;73;285;21295
471;248;15;154;45;474;285;490;20;255;485;214;447;320;224;369;49;28;42;396;374;76;110;229;155;21263
28;490;73;45;214;435;320;466;54;224;229;84;155;194;49;76;420;369;154;244;471;447;149;374;15;21249
18;20;224;15;8;374;485;236;154;103;396;435;447;54;471;369;222;285;393;42;229;183;255;76;49;21139
374;229;183;292;20;8;42;45;97;396;447;474;352;15;417;224;328;451;369;255;285;49;244;320;485;21077
229;149;224;97;417;28;154;73;100;54;285;110;369;15;244;273;45;267;471;49;76;320;183;321;447;21177
155;178;370;461;222;28;294;154;76;485;45;435;54;492;369;447;70;320;393;8;244;236;471;20;15;21405
345;194;113;154;236;76;410;183;447;37;10;462;74;70;15;8;153;320;379;396;66;438;342;54;290;21056
76;167;28;485;20;339;492;54;27;447;43;15;369;49;124;229;45;110;418;42;255;154;490;393;224;20951
28;214;471;229;84;73;45;15;49;447;224;54;320;435;194;249;285;321;427;374;76;474;490;154;369;21256
254;72;229;147;470;203;447;25;469;494;307;263;355;352;398;68;108;237;226;10;38;336;47;167;357;20722
