11;292;166;413;322;293;338;356;140;247;392;397;415;16;478;303;200;142;31;422;197;248;272;59;70;21520
15;380;359;17;264;160;302;78;12;95;73;134;330;223;205;219;291;259;138;297;228;148;110;445;235;21532
110;259;264;15;12;95;219;291;359;235;17;73;415;205;445;138;86;330;228;78;302;223;134;380;459;21550
84;330;291;380;445;15;134;95;415;302;359;223;228;205;219;78;259;12;264;17;138;110;459;235;99;21539
95;380;259;219;110;205;291;12;17;264;78;330;415;359;459;235;302;138;228;445;134;223;15;99;84;21539
12;223;415;302;17;359;264;330;291;228;219;78;445;380;86;205;95;73;15;138;459;110;259;235;134;21550
16;166;401;84;11;397;292;312;415;272;247;399;356;95;31;413;145;59;70;248;142;200;422;370;30;21507
11;248;200;142;413;272;415;370;247;397;401;95;84;292;356;422;59;16;30;166;399;70;31;312;145;21507
21;152;51;288;498;338;344;157;272;290;146;300;340;144;311;315;88;190;80;369;489;421;87;100;464;21512
8;221;476;377;164;319;66;356;146;284;61;340;388;455;85;344;270;178;90;258;232;462;249;123;440;21506
21;88;152;472;344;383;51;340;290;498;495;338;311;350;315;489;288;157;369;464;144;136;146;80;446;21515
27;257;466;230;385;316;194;175;377;170;344;453;273;312;495;253;410;214;226;167;357;311;80;247;481;21536
12;78;380;205;219;259;95;15;134;330;223;291;228;17;302;459;359;415;235;138;445;264;110;84;99;21539
84;166;312;413;401;422;415;356;31;397;59;142;292;145;370;16;247;272;200;95;399;11;248;70;30;21507
21;340;338;288;146;272;190;344;88;489;157;315;498;369;51;87;300;144;464;290;421;80;311;100;152;21512
15;259;380;138;160;205;359;297;302;219;330;291;78;264;73;148;12;110;223;95;228;134;235;17;445;21532
15;223;95;110;445;380;219;359;415;264;134;78;259;17;228;138;86;302;235;291;12;330;73;205;459;21550
11;70;248;415;247;272;200;392;413;422;397;356;31;166;197;303;478;322;59;16;142;293;338;292;140;21520
8;462;476;284;146;85;164;90;377;440;340;455;388;270;66;344;123;221;249;232;178;61;258;356;319;21506
12;302;17;205;95;223;110;291;445;264;380;330;235;228;459;259;415;134;78;359;15;219;138;84;99;21539
12;459;380;205;302;15;110;330;259;78;17;359;445;235;138;95;291;134;415;228;219;223;264;73;86;21550
95;59;16;292;30;356;248;399;415;142;293;272;397;413;401;11;70;145;312;247;84;166;200;370;358;21498
12;228;110;359;330;219;78;223;17;15;445;302;415;380;264;459;205;291;95;235;138;259;134;73;86;21550
117;484;487;170;478;217;121;466;35;105;268;194;239;63;257;175;211;389;167;374;97;276;404;443;252;21520
248;401;395;415;361;247;84;413;392;292;397;240;16;166;200;39;142;356;284;322;140;11;197;95;358;21513
59;356;413;272;248;293;166;338;322;197;142;415;478;16;397;422;303;247;70;200;392;11;140;31;292;21520
8;258;221;455;61;340;90;178;377;440;344;146;319;232;284;270;388;164;85;249;462;66;476;123;356;21506
27;257;316;344;214;410;194;312;273;311;385;167;357;377;170;80;481;175;147;495;247;466;453;325;253;21540
95;259;291;235;219;359;15;17;12;380;78;228;138;223;415;330;302;134;110;459;264;205;73;86;445;21550
11;39;166;413;392;84;361;401;397;415;322;197;292;395;140;200;356;247;16;95;284;248;358;240;142;21513
