6;336;344;311;194;173;274;216;218;457;15;364;124;498;445;147;34;2;174;367;123;36;1;86;30;21406
127;313;117;131;421;290;231;218;92;443;387;317;330;244;433;175;237;165;66;85;88;390;490;60;382;21412
15;1;445;367;124;457;336;173;216;274;311;344;364;30;498;218;147;174;194;6;34;36;123;2;86;21406
20;380;186;494;253;25;172;478;301;211;62;389;453;219;67;66;116;269;430;336;445;49;443;104;329;21414
1;364;216;344;457;34;218;498;445;124;2;311;336;173;15;194;123;86;274;367;6;174;147;30;36;21406
1;124;216;498;15;194;344;34;274;36;367;445;336;311;457;218;6;364;173;86;123;2;147;30;174;21406
2;216;498;274;34;123;336;364;344;147;86;311;1;15;367;445;124;457;194;218;6;174;173;30;36;21406
127;317;490;244;218;92;66;387;237;330;85;117;231;88;60;131;433;290;175;313;390;421;382;443;165;21412
1;218;367;15;216;457;364;173;344;123;336;86;498;194;6;124;34;147;274;174;30;445;311;2;36;21406
2;215;290;432;218;280;300;262;219;70;330;92;72;320;453;443;474;15;69;470;473;127;165;201;313;21431
1;367;457;445;364;15;30;216;311;86;123;173;336;36;124;147;218;2;34;6;498;194;344;274;174;21406
2;92;70;201;72;473;280;219;443;300;432;320;15;69;470;474;165;215;127;330;290;453;218;262;313;21431
2;69;320;165;219;443;92;262;15;300;330;72;313;70;215;218;290;280;453;470;473;127;474;432;201;21431
11;25;186;382;494;116;105;78;166;172;467;211;478;108;104;329;56;301;165;62;389;66;253;430;402;21424
104;219;253;445;172;269;66;49;116;301;478;430;494;211;453;443;186;382;389;380;329;62;336;25;67;21473
2;473;219;320;92;432;312;69;453;280;70;474;215;262;443;165;218;15;330;72;300;470;290;201;38;21412
6;311;86;457;34;367;445;216;147;336;2;124;344;364;498;123;15;194;36;30;1;274;173;218;174;21406
2;124;367;86;6;173;15;498;194;147;274;457;311;336;34;364;445;216;123;218;344;1;36;30;174;21406
2;330;300;473;92;340;387;474;215;127;290;69;262;443;245;15;470;280;432;313;218;70;219;336;124;21412
2;330;245;70;215;432;280;290;443;69;218;473;15;300;219;387;262;470;340;127;92;474;336;124;313;21412
2;300;432;15;72;474;290;165;218;320;70;262;280;470;443;312;330;92;453;473;219;201;38;69;215;21412
15;445;218;174;336;216;194;86;344;124;367;457;147;498;311;364;2;6;274;123;1;173;36;30;34;21406
15;92;470;474;70;330;280;320;219;453;300;201;473;432;215;262;165;443;72;2;69;290;218;127;313;21431
166;165;62;78;467;382;389;494;478;172;301;116;253;104;329;186;211;11;105;430;66;402;56;108;25;21424
15;290;219;218;387;474;127;69;245;443;336;280;340;330;70;2;300;473;92;313;262;432;470;124;215;21412
33;91;382;493;210;432;368;237;55;376;412;388;240;28;495;154;369;491;378;342;472;265;490;397;31;21414
2;470;92;218;320;219;262;165;313;72;290;280;330;127;300;443;453;474;70;15;69;215;432;473;201;21431
16;313;77;218;71;319;92;326;330;124;424;152;286;117;22;156;288;122;243;2;119;231;281;361;390;21385
1;147;216;457;86;445;6;344;218;274;336;174;36;194;123;311;367;124;2;34;30;364;498;173;15;21406
2;300;219;474;15;313;330;320;92;72;218;443;432;262;165;215;69;280;290;473;201;470;453;127;70;21431
