169;222;97;463;87;23;499;418;333;90;415;393;50;121;13;166;275;227;34;283;429;68;443;139;262;21003
220;405;375;261;269;437;272;329;187;8;464;158;87;90;289;148;191;328;172;52;425;441;267;444;15;20957
206;356;230;200;91;266;255;367;120;479;401;432;31;231;499;349;440;6;324;495;298;471;82;490;278;20731
96;260;12;167;357;52;230;282;4;444;293;383;474;355;447;172;455;163;114;14;453;414;379;309;40;21139
66;405;418;21;269;375;464;441;245;425;272;291;296;187;90;191;87;289;15;172;189;328;8;261;267;21114
310;348;14;393;291;472;172;129;66;220;405;187;293;254;269;214;288;445;464;261;260;325;234;144;191;21038
472;369;479;278;441;133;419;299;70;203;468;6;431;389;424;120;95;122;491;72;211;395;8;361;44;21074
45;15;421;459;330;87;158;436;222;439;428;485;41;153;189;127;90;185;423;79;262;267;418;444;239;21023
66;291;187;172;441;272;278;21;158;90;405;245;189;8;59;464;261;375;267;269;425;87;180;15;418;21321
172;21;269;375;36;180;425;87;90;464;289;278;15;66;272;405;191;158;8;261;267;441;418;444;187;21230
121;176;487;345;141;72;12;395;354;96;280;335;357;385;132;379;114;426;22;206;115;68;282;235;95;20920
124;158;269;375;464;66;187;267;90;189;180;21;278;191;272;261;291;425;418;15;222;153;8;172;405;21081
280;354;348;393;291;90;187;386;375;441;34;15;337;418;134;95;8;267;499;21;464;66;158;222;30;21050
403;354;222;197;323;418;90;481;333;337;348;439;395;423;84;158;415;45;191;441;15;492;430;71;176;21013
492;100;481;158;267;15;45;42;248;294;348;393;34;323;71;66;176;174;261;243;464;191;337;387;315;20949
44;396;79;93;367;54;192;477;278;76;325;214;14;472;426;365;6;172;288;197;104;479;70;227;45;21009
368;8;172;419;227;95;181;433;431;441;491;424;405;124;44;395;426;399;120;325;472;72;369;389;129;21189
71;421;474;9;375;371;398;293;414;203;231;241;365;170;292;405;224;217;58;304;267;394;223;406;69;20964
222;464;30;296;172;8;87;180;291;354;21;66;405;261;189;323;267;375;15;418;441;158;124;153;269;20938
219;185;405;180;289;191;158;441;172;189;8;261;187;425;418;393;66;267;90;269;229;87;464;220;15;20997
45;230;444;137;282;50;493;200;392;432;361;311;114;40;276;108;288;385;353;266;231;357;379;165;401;20935
456;45;110;84;90;323;267;124;436;222;192;128;87;158;153;15;191;418;394;331;333;405;395;8;444;20922
302;278;77;383;181;493;284;78;32;188;379;448;213;176;400;80;230;139;490;485;244;357;67;465;285;21139
