8;361;482;185;72;378;478;430;201;259;277;180;342;54;460;302;346;255;166;376;69;79;114;209;67;21515
5;116;196;357;146;430;313;320;393;324;337;311;391;400;151;92;69;161;341;70;36;187;19;454;354;21496
48;116;269;316;494;253;219;104;211;445;62;389;172;478;25;45;453;301;66;186;430;380;336;448;41;21431
110;42;214;15;369;417;149;285;45;28;229;471;321;320;154;224;49;54;76;447;100;244;73;84;98;21684
58;336;212;186;296;349;98;182;40;436;206;280;119;152;271;171;394;19;352;458;140;53;30;361;29;21513
4;245;357;465;422;244;230;453;67;80;448;110;45;77;231;485;213;379;181;218;32;79;383;385;52;21463
17;359;415;12;330;264;219;223;205;445;380;110;95;86;78;459;228;291;302;235;138;259;15;134;73;21550
205;41;164;80;78;381;84;167;426;463;209;124;400;52;419;317;345;408;470;104;210;31;313;294;286;21631
114;361;54;302;378;430;255;166;460;342;201;180;482;478;79;72;69;259;346;277;185;209;67;376;77;21519
5;69;391;454;320;341;430;311;36;146;337;393;116;324;151;118;19;70;400;161;313;196;354;357;92;21496
1;498;15;173;457;364;445;274;147;124;367;194;123;336;36;344;218;311;2;6;174;86;34;30;216;21406
15;222;154;8;157;393;162;242;185;369;423;167;339;236;483;370;252;28;320;124;435;478;85;492;70;21530
8;296;464;272;375;323;30;66;441;267;261;172;180;90;134;291;191;15;269;3;124;50;405;479;21;21469
6;341;58;499;180;185;276;133;157;452;320;480;313;176;332;415;241;271;110;73;64;17;100;208;165;21440
87;152;21;464;369;338;489;80;146;315;340;144;300;288;272;498;51;421;344;157;88;311;290;190;100;21512
1;315;407;182;424;115;236;209;474;224;76;32;381;200;130;218;36;269;71;108;321;308;410;337;135;21427
54;460;342;361;302;478;430;209;77;72;259;114;482;79;69;67;277;255;201;376;185;346;180;166;378;21519
5;341;337;391;430;161;311;320;92;19;400;313;454;151;357;324;393;146;36;187;116;196;354;70;69;21496
15;92;2;336;443;290;127;219;69;330;218;474;432;215;300;70;280;387;245;340;313;124;473;470;262;21412
15;471;45;76;49;447;320;285;154;369;229;100;73;224;28;321;110;54;244;42;417;214;84;98;149;21684
