298;463;247;271;343;74;23;418;375;341;221;439;309;414;489;13;335;34;387;336;36;6;302;171;416;21475
5;320;454;196;146;151;324;311;391;118;337;400;341;313;19;393;116;36;354;161;357;430;69;70;92;21496
127;60;231;433;92;387;313;66;85;88;443;290;117;237;218;382;490;317;421;131;244;175;330;390;165;21412
100;28;320;471;49;369;417;229;110;154;76;244;149;224;214;45;73;321;15;285;54;447;42;84;98;21684
71;240;176;410;323;404;79;72;32;22;1;438;45;227;450;57;303;280;337;275;268;368;230;138;115;21459
10;252;334;151;185;336;375;237;53;269;226;212;271;186;103;462;30;232;290;280;470;303;332;112;58;21512
66;216;35;414;417;360;237;336;123;247;197;194;14;91;418;231;264;318;156;337;32;42;319;242;472;21511
65;209;317;286;210;205;426;80;124;419;470;381;164;463;84;52;31;313;294;104;78;345;167;400;408;21626
41;174;401;439;127;347;488;218;169;326;149;441;217;448;146;154;328;298;315;45;25;53;64;3;386;21495
421;275;220;442;464;168;206;476;445;34;450;386;127;406;418;131;183;99;143;233;105;435;21;470;93;21506
127;453;92;474;330;280;313;218;72;69;215;470;432;290;201;262;2;443;473;15;219;70;300;165;320;21431
8;423;485;222;370;162;471;154;242;393;320;492;339;45;369;236;15;157;85;70;28;483;252;185;124;21481
3;15;464;405;172;441;66;289;124;8;134;328;30;291;187;375;269;337;272;191;267;21;180;261;36;21487
252;10;470;334;103;375;226;290;186;185;237;271;53;462;232;212;269;332;280;58;303;30;151;112;336;21512
59;312;370;415;200;401;292;84;399;95;11;31;248;413;422;397;166;30;247;70;142;145;272;356;16;21507
36;182;450;381;191;419;313;463;209;104;263;345;124;41;164;109;222;167;470;294;243;135;205;412;496;21406
69;346;482;361;72;201;460;79;259;54;277;342;209;23;378;185;114;478;376;302;8;77;180;67;255;21513
2;96;287;223;99;145;76;228;260;44;241;168;339;328;198;166;411;430;34;404;11;177;125;88;169;21481
33;55;154;397;388;412;493;240;91;342;432;491;376;382;210;446;238;495;265;369;378;237;368;472;28;21448
149;42;49;471;28;447;45;320;369;224;229;73;76;417;110;54;214;84;15;154;100;321;244;285;98;21684
71;21;464;267;348;66;172;291;272;375;337;261;15;124;191;52;8;289;158;323;328;405;180;269;441;21474
53;290;332;462;185;375;336;10;58;212;237;186;470;280;112;103;232;30;151;271;269;252;334;303;226;21512
25;272;80;315;498;288;462;300;190;344;369;146;51;377;85;164;311;87;88;152;144;338;489;340;21;21492
65;317;210;408;124;104;52;167;313;470;400;345;381;80;419;78;31;164;426;286;209;84;294;463;205;21626
41;218;154;217;386;174;448;401;441;298;328;488;149;439;326;146;53;315;45;347;169;3;127;25;64;21495
127;183;476;275;131;21;442;418;99;421;143;168;34;450;445;233;105;386;435;93;464;470;220;406;206;21506
313;127;474;218;473;320;330;201;300;443;432;69;165;453;262;290;470;219;70;15;2;72;215;92;280;21431
12;224;285;154;149;244;15;28;369;49;321;229;42;110;76;447;320;100;45;214;84;471;98;73;54;21519
66;291;267;348;172;8;424;269;464;337;272;21;71;441;261;328;405;124;375;191;323;30;15;158;52;21468
40;280;152;171;296;186;458;349;271;436;98;206;58;212;336;53;352;394;29;361;140;30;182;19;119;21513
12;359;95;228;219;205;380;459;259;415;78;330;138;302;235;445;73;291;15;134;17;264;110;86;223;21550
31;342;328;491;119;191;209;213;324;446;158;480;57;196;1;32;177;159;445;284;142;96;37;11;404;21432
