41;448;401;149;441;218;439;298;174;217;25;146;154;386;488;328;347;169;53;64;315;326;3;45;127;21495
332;131;394;132;421;25;34;168;275;173;406;445;326;442;153;104;435;464;220;429;233;213;484;334;477;21446
127;2;219;70;290;215;201;15;474;470;165;300;92;313;473;443;320;280;218;453;432;262;330;69;72;21431
5;440;27;464;6;243;372;337;244;391;297;463;461;469;331;280;406;101;398;425;48;377;445;4;45;21375
41;90;267;475;185;280;158;354;337;378;95;499;418;464;21;15;441;169;393;375;238;66;8;459;176;21404
14;0;404;470;185;151;42;375;10;112;303;95;290;345;60;218;127;198;285;69;74;252;477;186;237;21484
334;262;356;413;303;144;248;472;351;338;442;422;344;495;113;16;244;166;164;292;496;286;21;31;272;21465
400;104;80;419;470;286;381;84;31;124;78;52;167;426;210;408;345;313;205;294;164;317;209;463;41;21631
41;154;149;218;174;347;386;64;315;441;488;439;53;169;401;326;328;3;217;448;146;298;45;25;127;21495
464;138;131;271;386;93;260;418;99;404;429;356;105;493;268;273;76;321;34;104;281;21;172;2;168;21481
127;443;453;215;92;330;201;300;72;320;290;218;262;432;15;69;165;470;2;280;313;70;474;473;219;21431
15;54;79;423;157;471;492;369;8;222;461;370;435;229;320;155;20;154;70;447;393;178;28;236;485;21575
79;450;410;71;323;115;268;227;275;368;45;176;240;1;438;230;280;138;22;32;303;57;337;404;72;21459
14;0;10;95;60;477;381;151;112;290;470;237;303;218;252;42;69;198;437;404;185;186;345;74;116;21504
464;136;498;472;146;288;315;338;21;369;383;80;152;311;495;144;446;88;340;489;157;51;350;344;290;21515
71;315;115;209;410;182;135;108;321;200;236;381;130;76;474;269;32;1;36;337;224;218;407;308;424;21427
72;430;255;342;201;361;180;393;277;79;346;54;69;376;227;166;209;478;378;460;353;298;184;114;302;21462
69;337;313;357;146;36;324;19;320;151;5;354;196;70;118;430;400;391;311;161;116;341;454;393;92;21496
127;15;69;320;290;330;218;280;201;470;432;92;473;262;2;219;300;215;474;443;453;313;165;70;72;21431
49;214;149;320;28;229;369;15;285;321;110;100;224;76;84;42;73;45;471;447;54;244;417;98;154;21684
429;199;0;108;91;349;389;179;148;186;31;266;381;347;350;499;406;311;137;466;260;259;484;319;328;21362
74;0;112;345;285;60;290;477;14;185;10;95;42;303;470;218;69;252;404;375;237;127;198;151;186;21484
219;73;138;17;330;110;415;459;15;78;259;359;86;291;205;95;380;228;235;12;264;134;302;445;223;21550
146;286;31;245;164;409;327;124;463;205;366;408;336;167;419;220;186;26;210;449;184;80;91;34;470;21502
67;185;277;378;376;255;342;346;201;54;482;69;430;478;79;114;460;72;180;259;166;209;361;77;302;21519
5;320;161;393;341;311;430;337;357;146;400;313;454;196;354;69;118;116;36;324;19;70;92;391;151;21496
127;320;432;70;474;290;218;2;69;201;330;300;92;280;262;443;453;15;473;165;72;219;313;215;470;21431
154;369;417;214;229;98;73;224;447;84;110;285;54;76;49;28;100;42;321;45;320;244;471;15;149;21684
90;0;464;478;38;392;158;429;297;42;393;187;467;329;466;451;185;50;287;267;87;57;499;389;148;21385
112;0;42;477;404;60;127;252;237;14;198;470;10;218;290;285;151;375;185;95;345;69;74;303;186;21484
322;140;361;399;368;476;459;356;415;173;59;364;95;171;39;166;130;256;11;247;121;296;248;413;84;21475
213;292;227;160;446;318;283;130;151;342;159;37;480;171;255;310;191;294;177;486;209;404;8;328;353;21393
