41;441;169;53;386;315;154;401;149;347;217;45;127;174;488;146;218;326;439;328;298;64;3;25;448;21495
213;173;447;454;334;429;445;188;233;275;418;442;25;477;34;373;220;484;131;473;271;394;153;464;93;21490
127;165;262;300;70;280;474;432;330;443;219;470;15;218;290;320;453;2;215;473;201;92;69;313;72;21431
374;274;154;110;194;320;28;474;490;76;71;15;447;229;471;369;398;191;252;249;435;45;430;224;49;21427
79;459;444;211;330;475;354;185;421;45;418;87;423;189;428;153;15;267;375;436;158;90;222;439;41;21364
271;332;334;112;470;303;10;462;58;252;185;212;186;30;103;375;336;232;53;151;237;290;226;280;269;21512
472;152;144;80;369;489;338;464;421;51;146;495;157;498;344;88;340;136;290;315;21;404;311;383;322;21477
32;118;57;367;65;160;236;311;91;340;383;377;90;96;1;315;333;427;71;238;251;246;379;411;120;21408
41;347;448;386;169;439;217;488;174;149;218;146;3;401;326;441;154;298;25;328;53;64;315;45;127;21495
9;406;131;386;450;421;464;99;418;220;168;445;275;476;21;442;143;105;127;435;34;183;93;206;233;21428
127;165;219;330;69;72;453;290;280;215;300;443;470;70;474;92;262;2;218;432;15;201;473;313;320;21431
6;0;242;105;49;44;406;455;25;101;317;391;33;487;499;404;208;307;27;82;342;270;312;340;301;21369
259;155;168;372;179;138;190;56;148;2;328;466;194;206;39;125;451;252;484;57;75;261;429;158;83;21382
151;237;470;232;185;269;112;303;10;280;103;53;332;375;212;462;58;30;226;271;186;336;334;252;290;21512
5;290;369;21;300;80;311;272;498;338;146;88;344;87;315;152;51;489;464;421;144;288;190;340;157;21458
45;405;246;460;67;224;218;20;57;227;486;88;82;21;250;101;340;315;288;153;412;10;379;93;107;21368
41;174;169;347;386;154;64;401;441;3;328;217;326;439;53;149;298;25;146;448;218;488;315;127;45;21495
273;34;268;328;404;464;271;131;267;22;76;411;11;287;486;250;386;145;104;166;260;209;99;168;2;21459
127;69;300;280;320;290;453;474;215;165;443;201;313;470;70;92;330;262;218;15;473;2;432;72;219;21431
270;0;406;317;340;105;33;455;391;27;49;301;25;312;342;499;242;404;82;307;487;208;101;6;44;21369
86;0;259;179;31;266;186;108;350;347;406;381;484;349;137;319;429;148;499;389;466;260;199;311;91;21326
31;0;137;244;252;285;218;404;42;362;10;477;255;95;69;151;493;237;112;60;127;198;304;345;14;21470
21;344;157;338;152;369;315;421;87;300;498;489;340;88;272;311;290;51;146;144;190;288;464;100;80;21512
322;491;404;324;57;342;37;446;372;191;177;142;213;310;284;328;294;160;1;480;96;445;486;159;209;21454
54;346;361;478;79;180;72;201;460;378;342;376;69;393;255;302;209;430;166;184;227;259;114;128;277;21458
389;328;455;76;411;145;228;34;177;271;404;287;2;464;168;260;267;198;33;96;125;430;250;99;166;21415
223;34;341;247;487;39;139;416;22;108;44;72;101;47;193;383;333;427;260;106;272;118;388;304;382;21451
127;218;453;262;165;280;330;215;290;219;201;470;300;474;92;69;443;72;70;15;473;320;2;313;432;21431
199;0;179;406;499;266;347;31;466;484;186;350;91;311;137;429;319;108;349;389;148;260;381;328;259;21362
375;477;60;285;218;237;404;14;345;10;290;151;112;0;252;69;42;74;95;303;127;470;198;185;186;21484
5;152;369;300;464;272;80;311;157;315;144;51;88;290;344;498;146;338;489;288;87;340;190;421;21;21458
158;410;419;162;409;279;189;315;458;30;219;194;407;146;430;91;318;366;290;156;124;387;208;262;239;21407
