58;437;137;320;474;231;128;335;17;1;469;148;306;48;436;342;428;201;299;115;482;202;214;129;260;21224
429;233;454;271;188;277;464;131;220;445;34;112;435;447;153;473;275;394;442;484;25;488;418;206;93;21248
131;218;85;117;92;289;443;127;330;387;243;313;237;474;488;66;489;103;290;317;390;231;124;88;377;21237
370;154;177;89;393;339;20;401;350;199;492;54;8;27;374;15;369;413;482;485;483;244;167;242;155;21323
260;173;96;319;11;137;167;385;458;483;455;489;361;206;288;386;360;61;292;371;358;208;269;82;231;21106
152;171;8;352;30;98;182;296;40;140;441;349;280;394;336;19;58;186;212;53;271;458;436;119;206;21349
31;280;401;247;30;95;84;202;83;140;399;145;59;476;11;413;248;292;415;356;489;312;477;364;122;21299
164;450;313;31;80;253;408;400;294;426;222;124;419;381;236;448;444;486;149;463;470;104;209;205;182;21172
48;367;108;387;454;276;173;34;270;469;24;376;218;78;116;334;271;327;313;128;148;265;11;250;180;21187
430;169;411;328;268;198;114;227;2;267;389;99;166;241;177;339;145;264;135;39;259;76;96;168;287;21329
264;489;386;23;50;454;203;206;324;213;48;389;66;366;340;51;181;129;18;12;224;68;162;334;255;20998
447;374;369;423;393;8;236;45;492;485;20;285;229;154;157;54;471;49;320;483;28;15;252;435;76;21216
87;67;361;282;422;400;289;303;276;14;465;58;200;108;266;415;52;163;114;453;383;393;231;357;379;20996
227;53;244;192;181;46;68;16;161;93;283;382;235;128;179;484;10;127;429;270;303;170;305;318;311;21181
190;300;338;272;311;51;152;315;421;136;144;21;340;344;87;146;288;80;498;290;404;88;489;462;369;21285
340;299;247;236;390;188;411;5;238;281;93;497;91;311;20;315;90;115;465;1;57;224;7;432;499;21155
69;180;302;342;460;114;166;277;259;128;376;209;255;72;73;361;378;67;430;482;184;54;478;201;79;21389
125;190;34;99;131;464;404;2;420;198;33;168;287;455;411;166;96;210;76;260;271;334;267;177;258;21297
486;395;489;159;77;191;317;404;101;66;186;498;128;390;33;379;38;367;83;1;274;243;151;95;451;21091
222;145;236;369;20;231;252;15;244;8;320;76;154;294;224;374;28;94;447;370;396;435;45;285;471;21291
230;181;231;385;4;32;67;453;213;42;45;80;412;284;465;79;77;302;493;292;383;400;357;244;289;21305
179;283;16;153;11;123;105;161;250;84;331;93;305;318;311;148;53;46;380;68;303;424;170;284;227;21225
31;164;136;377;146;51;340;344;190;272;152;462;383;489;21;88;315;87;338;290;288;311;300;498;144;21402
209;381;470;313;450;31;419;286;164;36;400;430;104;345;191;210;224;121;124;205;317;80;463;167;235;21216
7;48;471;487;108;387;264;234;74;129;270;374;353;367;254;261;239;250;171;81;334;494;416;260;463;21190
466;417;384;484;374;339;392;69;315;44;420;112;91;166;454;445;131;173;78;57;447;373;146;172;472;21202
352;157;320;116;461;382;62;10;275;478;130;383;25;448;124;430;390;184;334;19;51;380;269;389;231;21282
15;214;369;54;224;73;28;37;76;154;396;321;149;49;244;212;196;45;447;9;377;320;374;194;71;21265
472;2;187;172;260;492;144;220;447;269;14;401;96;282;254;93;134;464;4;325;60;348;379;293;37;21046
64;110;313;6;320;321;208;180;176;165;452;58;276;100;241;332;415;133;73;271;185;157;499;17;341;21345
498;21;88;369;344;25;87;340;338;315;152;85;272;144;290;51;300;80;489;421;136;146;288;311;190;21306
182;224;315;71;76;411;409;18;311;308;149;162;321;236;1;130;60;108;36;407;424;218;115;32;250;21353
