335;34;416;6;302;23;375;463;13;221;230;271;88;36;93;343;418;341;220;74;478;489;298;387;309;21181
287;145;34;464;131;11;258;295;99;273;76;411;168;166;271;209;22;268;404;248;309;2;124;260;328;21209
350;224;405;314;230;152;446;389;59;412;48;29;51;492;216;472;64;33;453;269;482;365;429;471;367;21207
447;79;369;28;176;157;393;485;15;461;70;370;294;222;8;178;492;20;236;155;154;54;435;471;320;21326
303;289;422;361;383;87;14;444;393;400;276;58;220;200;465;130;266;282;96;114;163;479;231;453;67;20861
303;79;331;305;318;84;153;133;468;283;93;276;53;161;311;250;46;148;130;170;65;149;284;327;380;21140
131;78;146;399;170;30;95;354;84;477;31;356;415;364;190;272;142;292;164;453;145;160;312;284;401;21144
428;472;103;298;121;246;329;101;283;231;362;469;303;83;62;486;437;45;191;385;396;136;77;153;290;21194
239;35;254;82;184;140;298;146;230;206;369;385;468;85;29;286;176;364;9;416;51;389;5;93;49;21092
268;105;429;76;93;112;44;270;445;418;442;464;131;447;34;260;168;406;99;166;484;222;153;188;450;21151
317;489;231;16;33;120;24;407;338;373;392;330;444;483;117;256;203;40;48;490;288;99;236;416;438;21039
443;49;447;194;154;192;369;252;393;471;229;20;42;8;15;224;435;45;320;76;28;374;396;490;285;21196
185;368;41;153;280;267;296;364;375;255;8;479;238;87;90;444;50;354;448;222;95;418;251;15;436;21042
179;192;68;283;16;482;341;227;10;318;218;244;382;243;305;492;213;235;293;209;311;128;462;422;437;21051
262;221;146;292;472;51;351;144;356;200;421;181;16;166;354;136;21;338;290;272;152;344;404;164;496;21191
90;332;347;80;191;480;381;424;108;223;315;218;124;486;62;321;115;224;20;209;65;71;407;134;76;20982
416;418;347;100;146;374;253;174;439;334;239;217;326;64;270;252;149;358;381;53;260;328;367;21;398;21237
464;260;166;96;241;271;404;334;34;198;99;455;73;177;328;430;287;169;411;2;267;76;131;145;168;21273
208;18;336;227;478;262;173;15;186;266;216;453;443;380;62;151;274;224;445;300;127;49;498;2;218;21038
181;224;76;473;214;8;447;285;471;154;369;73;249;334;49;194;54;9;244;28;45;15;435;320;374;21167
400;424;235;330;277;212;380;303;260;292;354;430;446;385;79;32;438;319;72;386;338;49;45;138;472;21068
458;152;171;471;280;182;336;186;58;19;98;436;295;352;361;32;261;53;212;349;296;119;8;271;40;21091
369;87;144;462;284;383;344;164;272;498;152;464;221;21;340;315;80;225;51;123;421;311;88;338;146;21127
140;489;412;152;71;1;463;417;442;310;480;486;345;407;372;381;484;141;109;347;209;2;262;402;220;21083
448;405;149;140;64;24;318;18;415;65;382;428;70;439;340;325;218;234;332;217;440;8;264;90;72;21265
193;320;325;212;362;146;118;116;391;197;5;404;356;79;152;101;151;19;400;311;324;20;0;45;141;21134
330;400;354;40;338;120;323;64;317;35;48;438;29;446;153;199;472;416;429;453;492;33;368;412;490;21015
33;398;229;110;471;435;447;154;224;369;320;267;20;28;162;252;236;49;8;79;297;430;242;15;423;21209
45;87;8;66;261;222;30;441;241;418;323;481;172;192;269;180;15;189;479;291;464;90;267;191;22;21077
130;478;170;293;327;161;449;124;283;472;224;250;87;68;182;318;313;81;239;311;305;93;426;380;65;21192
224;315;258;21;113;144;338;413;157;472;498;422;322;152;16;123;270;166;88;164;351;136;344;464;383;21121
419;463;313;209;31;104;317;381;191;499;426;164;124;205;210;345;400;470;309;80;167;294;78;41;450;21109
