289;326;8;420;124;223;180;272;328;236;419;66;267;337;441;269;172;464;15;375;291;348;323;191;405;21211
3;187;261;172;328;8;291;269;220;289;66;405;149;272;267;15;124;191;464;21;180;30;441;134;375;21327
430;260;233;483;289;420;386;419;146;345;200;392;194;385;239;32;54;438;455;64;232;247;316;235;253;21245
276;446;95;472;131;296;279;93;79;203;120;426;325;134;479;211;431;133;421;178;54;464;288;103;368;21250
91;6;227;193;472;383;150;32;139;96;325;181;44;396;230;453;499;108;3;379;401;242;448;107;278;21212
206;90;241;115;8;22;180;280;50;368;436;255;251;222;296;349;140;15;277;87;269;418;479;357;41;21222
185;196;269;87;90;189;441;464;267;158;418;84;153;222;436;45;15;354;375;113;456;8;425;191;68;21222
269;464;187;172;8;375;289;278;191;52;291;328;124;337;158;425;441;15;261;90;267;245;405;272;21;21242
191;15;87;90;418;68;8;84;153;222;405;375;255;456;354;158;436;444;45;267;185;50;124;107;56;21237
272;405;289;269;30;261;15;3;56;325;241;328;375;464;326;187;267;441;158;66;8;191;291;124;172;21288
129;158;425;422;15;393;289;291;328;66;261;464;187;269;172;191;405;260;220;87;234;320;325;272;267;21333
448;139;406;6;396;334;79;452;203;256;426;211;308;181;389;146;91;368;120;78;44;325;472;32;176;21227
191;464;375;323;479;296;66;289;328;15;272;21;337;124;261;30;419;180;291;172;8;441;267;405;269;21425
303;32;227;230;176;280;268;450;54;138;79;323;45;57;71;404;275;337;368;438;22;72;240;1;410;21239
179;245;278;485;75;2;40;31;193;57;222;187;284;495;91;197;393;158;123;423;87;5;459;439;92;21310
