361;209;185;482;180;255;72;77;54;460;69;79;376;259;201;202;114;277;342;378;166;478;346;302;455;21376
342;259;120;376;460;69;54;185;255;277;114;478;430;202;302;482;180;79;77;346;378;166;209;361;201;21309
201;447;361;72;346;8;302;478;378;460;49;342;255;227;185;209;416;277;376;69;180;79;54;91;469;21296
143;304;339;217;167;179;202;296;275;269;470;10;126;233;232;94;118;158;170;216;32;258;225;376;259;21259
302;478;23;378;346;69;180;376;416;447;430;31;255;8;460;259;79;342;185;209;72;54;67;277;482;21283
13;463;34;302;74;387;272;335;48;489;354;376;375;259;341;234;221;343;271;247;93;23;25;440;417;21279
335;259;221;309;418;36;74;230;34;247;234;375;88;302;341;343;252;387;93;23;463;13;25;417;171;21322
332;70;64;218;433;448;340;211;140;10;8;428;415;90;146;264;67;217;72;45;149;439;405;440;372;21231
23;271;34;463;335;302;309;221;6;36;93;341;247;13;343;387;375;414;489;18;272;48;418;74;259;21263
54;482;69;302;180;77;352;478;346;114;72;460;67;255;166;259;376;209;378;79;185;361;342;201;369;21356
84;232;159;100;264;261;21;253;52;437;439;334;108;217;85;189;357;494;172;416;464;239;484;215;258;21317
32;375;484;148;13;172;259;116;368;231;66;326;158;335;234;166;355;33;74;73;78;373;352;309;12;21254
343;427;230;468;389;301;387;142;298;35;254;239;85;181;357;478;67;51;238;379;82;146;93;404;207;21269
171;81;260;13;34;309;473;418;463;375;221;23;36;259;247;74;341;343;78;234;489;335;230;387;25;21322
252;53;381;34;343;271;273;221;416;463;341;258;439;374;217;334;21;260;253;74;239;372;174;418;375;21284
