84;400;146;172;159;128;426;463;313;419;381;164;317;31;104;210;80;78;209;124;408;65;470;52;444;21192
321;218;182;36;474;236;71;135;315;200;1;381;108;269;424;130;209;76;311;337;407;115;224;32;308;21330
93;238;411;315;340;40;298;427;57;91;90;231;56;484;281;28;7;54;62;499;385;101;223;224;20;21238
435;34;450;3;209;260;167;272;109;157;407;345;305;454;50;168;196;316;286;465;117;82;356;387;278;21321
371;497;156;337;115;126;311;277;250;57;315;1;409;366;32;411;218;5;7;50;76;71;454;90;108;21285
381;31;80;470;52;463;84;164;419;408;444;78;210;317;426;449;124;167;205;146;400;184;65;286;313;21303
32;349;114;390;405;212;481;105;392;29;1;404;337;157;247;499;295;115;340;315;5;411;250;218;90;21272
109;157;116;297;174;209;215;71;317;371;88;68;302;70;93;405;315;298;245;42;230;346;114;433;120;21382
381;470;463;317;31;164;167;84;286;205;235;409;419;345;209;36;130;33;182;104;474;490;80;210;408;21224
108;36;209;60;315;218;32;71;182;407;115;236;447;410;162;76;279;250;311;1;130;91;409;321;366;21385
157;68;433;230;88;405;93;174;346;215;120;293;317;254;137;29;116;343;470;302;298;70;326;42;310;21335
42;198;427;330;367;400;487;349;133;202;40;149;184;83;347;80;420;50;338;364;41;424;476;108;211;21277
410;381;162;76;407;239;108;313;36;32;118;308;91;236;419;208;387;315;30;366;115;182;124;279;430;21234
493;477;4;258;250;149;84;371;71;12;347;292;14;207;73;475;409;194;355;92;440;147;413;32;172;21220
191;140;283;486;201;424;328;322;310;326;284;300;204;372;181;246;100;80;227;152;318;478;220;292;302;21260
