301;186;45;336;334;269;104;478;253;219;445;49;211;48;380;494;66;430;453;172;116;448;133;389;62;21223
366;59;74;340;221;458;203;460;206;362;68;425;281;129;485;18;119;82;117;489;66;262;224;181;392;21232
289;150;114;358;395;40;24;457;364;281;138;485;438;117;236;338;273;483;101;165;385;99;222;400;354;21175
116;62;186;494;448;172;253;211;219;66;478;380;383;67;301;25;157;104;430;49;453;336;269;445;389;21233
248;124;330;267;49;485;50;224;340;392;30;23;74;181;463;87;59;310;262;15;173;5;323;253;266;21186
336;380;478;211;172;186;269;334;389;25;66;453;116;301;45;104;454;133;448;316;430;62;48;253;494;21180
181;392;120;338;40;224;288;74;99;48;426;438;483;407;429;16;330;256;439;117;203;273;59;54;150;21162
16;117;429;203;338;59;330;99;444;288;273;483;120;426;42;289;150;29;88;462;331;438;40;416;138;21203
127;131;66;231;103;92;377;218;124;474;313;23;390;443;88;387;237;85;420;290;330;489;289;117;18;21208
280;219;15;218;290;127;300;92;2;340;330;262;70;313;443;370;72;473;474;432;81;453;69;215;470;21307
382;31;210;55;287;449;388;126;154;368;369;378;412;491;28;376;472;33;432;495;265;493;241;91;237;21324
265;412;368;493;237;91;446;210;284;342;361;154;28;432;495;55;491;388;240;382;33;397;376;369;238;21241
290;209;421;66;53;448;330;103;108;131;390;124;127;267;377;92;431;313;57;317;387;249;75;207;218;21232
28;368;491;369;493;382;154;378;388;449;432;287;241;495;412;91;33;55;31;23;472;7;376;126;237;21296
317;33;492;64;412;430;48;446;154;140;62;29;453;368;380;472;269;438;199;429;323;153;67;35;382;21168
